sk_fato,data_referencia,sk_indicador,valor,preenchido,vigencia_inicio,vigencia_fim,registro_atual
2750,2024-11-18,3,6.0983,False,2026-05-28 18:52:28.093221,,True
2751,2024-11-18,3,6.0937,False,2026-05-28 18:52:28.093221,,True
2752,2024-11-18,3,6.0669,False,2026-05-28 18:52:28.093221,,True
2753,2024-11-18,3,6.078,False,2026-05-28 18:52:28.093221,,True
2754,2024-11-18,3,6.0897,False,2026-05-28 18:52:28.093221,,True
2755,2024-11-19,1,0.041957,False,2026-05-28 18:52:28.093221,,True
2756,2024-11-19,2,5.7737,False,2026-05-28 18:52:28.093221,,True
2757,2024-11-19,2,5.7744,False,2026-05-28 18:52:28.093221,,True
2758,2024-11-19,2,5.774,False,2026-05-28 18:52:28.093221,,True
2759,2024-11-19,2,5.7688,False,2026-05-28 18:52:28.093221,,True
2760,2024-11-19,2,5.7774,False,2026-05-28 18:52:28.093221,,True
2761,2024-11-19,3,6.112,False,2026-05-28 18:52:28.093221,,True
2762,2024-11-19,3,6.1128,False,2026-05-28 18:52:28.093221,,True
2763,2024-11-19,3,6.1043,False,2026-05-28 18:52:28.093221,,True
2764,2024-11-19,3,6.1005,False,2026-05-28 18:52:28.093221,,True
2765,2024-11-19,3,6.1079,False,2026-05-28 18:52:28.093221,,True
2766,2024-11-20,1,0.041957,True,2026-05-28 18:52:28.093221,,True
2767,2024-11-20,2,5.7774,True,2026-05-28 18:52:28.093221,,True
2768,2024-11-20,3,6.1079,True,2026-05-28 18:52:28.093221,,True
2769,2024-11-21,1,0.041957,False,2026-05-28 18:52:28.093221,,True
2770,2024-11-21,2,5.8257,False,2026-05-28 18:52:28.093221,,True
2771,2024-11-21,2,5.8158,False,2026-05-28 18:52:28.093221,,True
2772,2024-11-21,2,5.8121,False,2026-05-28 18:52:28.093221,,True
2773,2024-11-21,2,5.8133,False,2026-05-28 18:52:28.093221,,True
2774,2024-11-21,2,5.8167,False,2026-05-28 18:52:28.093221,,True
2775,2024-11-21,3,6.1321,False,2026-05-28 18:52:28.093221,,True
2776,2024-11-21,3,6.1252,False,2026-05-28 18:52:28.093221,,True
2777,2024-11-21,3,6.123,False,2026-05-28 18:52:28.093221,,True
2778,2024-11-21,3,6.1098,False,2026-05-28 18:52:28.093221,,True
2779,2024-11-21,3,6.1134,False,2026-05-28 18:52:28.093221,,True
2780,2024-11-22,1,0.041957,False,2026-05-28 18:52:28.093221,,True
2781,2024-11-22,2,5.8118,False,2026-05-28 18:52:28.093221,,True
2782,2024-11-22,2,5.8031,False,2026-05-28 18:52:28.093221,,True
2783,2024-11-22,2,5.8244,False,2026-05-28 18:52:28.093221,,True
2784,2024-11-22,2,5.7999,False,2026-05-28 18:52:28.093221,,True
2785,2024-11-22,2,5.8199,False,2026-05-28 18:52:28.093221,,True
2786,2024-11-22,3,6.0501,False,2026-05-28 18:52:28.093221,,True
2787,2024-11-22,3,6.041,False,2026-05-28 18:52:28.093221,,True
2788,2024-11-22,3,6.0743,False,2026-05-28 18:52:28.093221,,True
2789,2024-11-22,3,6.036,False,2026-05-28 18:52:28.093221,,True
2790,2024-11-22,3,6.0539,False,2026-05-28 18:52:28.093221,,True
2791,2024-11-23,1,0.041957,True,2026-05-28 18:52:28.093221,,True
2792,2024-11-23,2,5.8199,True,2026-05-28 18:52:28.093221,,True
2793,2024-11-23,3,6.0539,True,2026-05-28 18:52:28.093221,,True
2794,2024-11-24,1,0.041957,True,2026-05-28 18:52:28.093221,,True
2795,2024-11-24,2,5.8199,True,2026-05-28 18:52:28.093221,,True
2796,2024-11-24,3,6.0539,True,2026-05-28 18:52:28.093221,,True
2797,2024-11-25,1,0.041957,False,2026-05-28 18:52:28.093221,,True
2798,2024-11-25,2,5.7996,False,2026-05-28 18:52:28.093221,,True
2799,2024-11-25,2,5.804,False,2026-05-28 18:52:28.093221,,True
2800,2024-11-25,2,5.7953,False,2026-05-28 18:52:28.093221,,True
2801,2024-11-25,2,5.7921,False,2026-05-28 18:52:28.093221,,True
2802,2024-11-25,2,5.8071,False,2026-05-28 18:52:28.093221,,True
2803,2024-11-25,3,6.0832,False,2026-05-28 18:52:28.093221,,True
2804,2024-11-25,3,6.0878,False,2026-05-28 18:52:28.093221,,True
2805,2024-11-25,3,6.1013,False,2026-05-28 18:52:28.093221,,True
2806,2024-11-25,3,6.0858,False,2026-05-28 18:52:28.093221,,True
2807,2024-11-25,3,6.0911,False,2026-05-28 18:52:28.093221,,True
2808,2024-11-26,1,0.041957,False,2026-05-28 18:52:28.093221,,True
2809,2024-11-26,2,5.7984,False,2026-05-28 18:52:28.093221,,True
2810,2024-11-26,2,5.8067,False,2026-05-28 18:52:28.093221,,True
2811,2024-11-26,2,5.7948,False,2026-05-28 18:52:28.093221,,True
2812,2024-11-26,2,5.7884,False,2026-05-28 18:52:28.093221,,True
2813,2024-11-26,2,5.8036,False,2026-05-28 18:52:28.093221,,True
2814,2024-11-26,3,6.0761,False,2026-05-28 18:52:28.093221,,True
2815,2024-11-26,3,6.0848,False,2026-05-28 18:52:28.093221,,True
2816,2024-11-26,3,6.0857,False,2026-05-28 18:52:28.093221,,True
2817,2024-11-26,3,6.0911,False,2026-05-28 18:52:28.093221,,True
2818,2024-11-26,3,6.0955,False,2026-05-28 18:52:28.093221,,True
2819,2024-11-27,1,0.041957,False,2026-05-28 18:52:28.093221,,True
2820,2024-11-27,2,5.8236,False,2026-05-28 18:52:28.093221,,True
2821,2024-11-27,2,5.8212,False,2026-05-28 18:52:28.093221,,True
2822,2024-11-27,2,5.8282,False,2026-05-28 18:52:28.093221,,True
2823,2024-11-27,2,5.8411,False,2026-05-28 18:52:28.093221,,True
2824,2024-11-27,2,5.8285,False,2026-05-28 18:52:28.093221,,True
2825,2024-11-27,3,6.1305,False,2026-05-28 18:52:28.093221,,True
2826,2024-11-27,3,6.1548,False,2026-05-28 18:52:28.093221,,True
2827,2024-11-27,3,6.1511,False,2026-05-28 18:52:28.093221,,True
2828,2024-11-27,3,6.174,False,2026-05-28 18:52:28.093221,,True
2829,2024-11-27,3,6.1607,False,2026-05-28 18:52:28.093221,,True
2830,2024-11-28,1,0.041957,False,2026-05-28 18:52:28.093221,,True
2831,2024-11-28,2,5.9865,False,2026-05-28 18:52:28.093221,,True
2832,2024-11-28,2,5.9909,False,2026-05-28 18:52:28.093221,,True
2833,2024-11-28,2,5.9956,False,2026-05-28 18:52:28.093221,,True
2834,2024-11-28,2,5.973,False,2026-05-28 18:52:28.093221,,True
2835,2024-11-28,2,5.9866,False,2026-05-28 18:52:28.093221,,True
2836,2024-11-28,3,6.317,False,2026-05-28 18:52:28.093221,,True
2837,2024-11-28,3,6.3192,False,2026-05-28 18:52:28.093221,,True
2838,2024-11-28,3,6.3266,False,2026-05-28 18:52:28.093221,,True
2839,2024-11-28,3,6.2973,False,2026-05-28 18:52:28.093221,,True
2840,2024-11-28,3,6.3057,False,2026-05-28 18:52:28.093221,,True
2841,2024-11-29,1,0.041957,False,2026-05-28 18:52:28.093221,,True
2842,2024-11-29,2,6.0923,False,2026-05-28 18:52:28.093221,,True
2843,2024-11-29,2,6.0872,False,2026-05-28 18:52:28.093221,,True
2844,2024-11-29,2,6.0526,False,2026-05-28 18:52:28.093221,,True
2845,2024-11-29,2,5.9794,False,2026-05-28 18:52:28.093221,,True
2846,2024-11-29,2,6.0529,False,2026-05-28 18:52:28.093221,,True
2847,2024-11-29,3,6.4359,False,2026-05-28 18:52:28.093221,,True
2848,2024-11-29,3,6.4293,False,2026-05-28 18:52:28.093221,,True
2849,2024-11-29,3,6.3867,False,2026-05-28 18:52:28.093221,,True
2850,2024-11-29,3,6.3154,False,2026-05-28 18:52:28.093221,,True
2851,2024-11-29,3,6.3931,False,2026-05-28 18:52:28.093221,,True
2852,2024-11-30,1,0.041957,True,2026-05-28 18:52:28.093221,,True
2853,2024-11-30,2,6.0529,True,2026-05-28 18:52:28.093221,,True
2854,2024-11-30,3,6.3931,True,2026-05-28 18:52:28.093221,,True
2855,2024-12-01,1,0.041957,True,2026-05-28 18:52:28.093221,,True
2856,2024-12-01,2,6.0529,True,2026-05-28 18:52:28.093221,,True
2857,2024-12-01,3,6.3931,True,2026-05-28 18:52:28.093221,,True
2858,2024-12-02,1,0.041957,False,2026-05-28 18:52:28.093221,,True
2859,2024-12-02,2,6.0628,False,2026-05-28 18:52:28.093221,,True
2860,2024-12-02,2,6.087,False,2026-05-28 18:52:28.093221,,True
2861,2024-12-02,2,6.0693,False,2026-05-28 18:52:28.093221,,True
2862,2024-12-02,2,6.0267,False,2026-05-28 18:52:28.093221,,True
2863,2024-12-02,2,6.068,False,2026-05-28 18:52:28.093221,,True
2864,2024-12-02,3,6.3471,False,2026-05-28 18:52:28.093221,,True
2865,2024-12-02,3,6.3725,False,2026-05-28 18:52:28.093221,,True
2866,2024-12-02,3,6.3758,False,2026-05-28 18:52:28.093221,,True
2867,2024-12-02,3,6.328,False,2026-05-28 18:52:28.093221,,True
2868,2024-12-02,3,6.3526,False,2026-05-28 18:52:28.093221,,True
2869,2024-12-03,1,0.041957,False,2026-05-28 18:52:28.093221,,True
2870,2024-12-03,2,6.0687,False,2026-05-28 18:52:28.093221,,True
2871,2024-12-03,2,6.0728,False,2026-05-28 18:52:28.093221,,True
2872,2024-12-03,2,6.0821,False,2026-05-28 18:52:28.093221,,True
2873,2024-12-03,2,6.0567,False,2026-05-28 18:52:28.093221,,True
2874,2024-12-03,2,6.0701,False,2026-05-28 18:52:28.093221,,True
2875,2024-12-03,3,6.3764,False,2026-05-28 18:52:28.093221,,True
2876,2024-12-03,3,6.391,False,2026-05-28 18:52:28.093221,,True
2877,2024-12-03,3,6.3965,False,2026-05-28 18:52:28.093221,,True
2878,2024-12-03,3,6.3692,False,2026-05-28 18:52:28.093221,,True
2879,2024-12-03,3,6.3833,False,2026-05-28 18:52:28.093221,,True
2880,2024-12-04,1,0.041957,False,2026-05-28 18:52:28.093221,,True
2881,2024-12-04,2,6.0575,False,2026-05-28 18:52:28.093221,,True
2882,2024-12-04,2,6.0353,False,2026-05-28 18:52:28.093221,,True
2883,2024-12-04,2,6.0629,False,2026-05-28 18:52:28.093221,,True
2884,2024-12-04,2,6.0668,False,2026-05-28 18:52:28.093221,,True
2885,2024-12-04,2,6.0648,False,2026-05-28 18:52:28.093221,,True
2886,2024-12-04,3,6.3779,False,2026-05-28 18:52:28.093221,,True
2887,2024-12-04,3,6.3546,False,2026-05-28 18:52:28.093221,,True
2888,2024-12-04,3,6.3624,False,2026-05-28 18:52:28.093221,,True
2889,2024-12-04,3,6.3635,False,2026-05-28 18:52:28.093221,,True
2890,2024-12-04,3,6.3577,False,2026-05-28 18:52:28.093221,,True
2891,2024-12-05,1,0.041957,False,2026-05-28 18:52:28.093221,,True
2892,2024-12-05,2,6.0027,False,2026-05-28 18:52:28.093221,,True
2893,2024-12-05,2,5.9918,False,2026-05-28 18:52:28.093221,,True
2894,2024-12-05,2,5.971,False,2026-05-28 18:52:28.093221,,True
2895,2024-12-05,2,5.9716,False,2026-05-28 18:52:28.093221,,True
2896,2024-12-05,2,5.9843,False,2026-05-28 18:52:28.093221,,True
2897,2024-12-05,3,6.3244,False,2026-05-28 18:52:28.093221,,True
2898,2024-12-05,3,6.3315,False,2026-05-28 18:52:28.093221,,True
2899,2024-12-05,3,6.3143,False,2026-05-28 18:52:28.093221,,True
2900,2024-12-05,3,6.3132,False,2026-05-28 18:52:28.093221,,True
2901,2024-12-05,3,6.3266,False,2026-05-28 18:52:28.093221,,True
2902,2024-12-06,1,0.041957,False,2026-05-28 18:52:28.093221,,True
2903,2024-12-06,2,6.0287,False,2026-05-28 18:52:28.093221,,True
2904,2024-12-06,2,6.0617,False,2026-05-28 18:52:28.093221,,True
2905,2024-12-06,2,6.0014,False,2026-05-28 18:52:28.093221,,True
2906,2024-12-06,2,6.0061,False,2026-05-28 18:52:28.093221,,True
2907,2024-12-06,2,6.0455,False,2026-05-28 18:52:28.093221,,True
2908,2024-12-06,3,6.3681,False,2026-05-28 18:52:28.093221,,True
2909,2024-12-06,3,6.403,False,2026-05-28 18:52:28.093221,,True
2910,2024-12-06,3,6.3633,False,2026-05-28 18:52:28.093221,,True
2911,2024-12-06,3,6.3551,False,2026-05-28 18:52:28.093221,,True
2912,2024-12-06,3,6.3937,False,2026-05-28 18:52:28.093221,,True
2913,2024-12-07,1,0.041957,True,2026-05-28 18:52:28.093221,,True
2914,2024-12-07,2,6.0455,True,2026-05-28 18:52:28.093221,,True
2915,2024-12-07,3,6.3937,True,2026-05-28 18:52:28.093221,,True
2916,2024-12-08,1,0.041957,True,2026-05-28 18:52:28.093221,,True
2917,2024-12-08,2,6.0455,True,2026-05-28 18:52:28.093221,,True
2918,2024-12-08,3,6.3937,True,2026-05-28 18:52:28.093221,,True
2919,2024-12-09,1,0.041957,False,2026-05-28 18:52:28.093221,,True
2920,2024-12-09,2,6.0546,False,2026-05-28 18:52:28.093221,,True
2921,2024-12-09,2,6.0609,False,2026-05-28 18:52:28.093221,,True
2922,2024-12-09,2,6.0495,False,2026-05-28 18:52:28.093221,,True
2923,2024-12-09,2,6.0606,False,2026-05-28 18:52:28.093221,,True
2924,2024-12-09,2,6.0564,False,2026-05-28 18:52:28.093221,,True
2925,2024-12-09,3,6.3967,False,2026-05-28 18:52:28.093221,,True
2926,2024-12-09,3,6.4094,False,2026-05-28 18:52:28.093221,,True
2927,2024-12-09,3,6.3986,False,2026-05-28 18:52:28.093221,,True
2928,2024-12-09,3,6.4188,False,2026-05-28 18:52:28.093221,,True
2929,2024-12-09,3,6.4143,False,2026-05-28 18:52:28.093221,,True
2930,2024-12-10,1,0.041957,False,2026-05-28 18:52:28.093221,,True
2931,2024-12-10,2,6.0542,False,2026-05-28 18:52:28.093221,,True
2932,2024-12-10,2,6.0524,False,2026-05-28 18:52:28.093221,,True
2933,2024-12-10,2,6.043,False,2026-05-28 18:52:28.093221,,True
2934,2024-12-10,2,6.0596,False,2026-05-28 18:52:28.093221,,True
2935,2024-12-10,2,6.0523,False,2026-05-28 18:52:28.093221,,True
2936,2024-12-10,3,6.3757,False,2026-05-28 18:52:28.093221,,True
2937,2024-12-10,3,6.3683,False,2026-05-28 18:52:28.093221,,True
2938,2024-12-10,3,6.3566,False,2026-05-28 18:52:28.093221,,True
2939,2024-12-10,3,6.3644,False,2026-05-28 18:52:28.093221,,True
2940,2024-12-10,3,6.3567,False,2026-05-28 18:52:28.093221,,True
2941,2024-12-11,1,0.041957,False,2026-05-28 18:52:28.093221,,True
2942,2024-12-11,2,6.0377,False,2026-05-28 18:52:28.093221,,True
2943,2024-12-11,2,6.0233,False,2026-05-28 18:52:28.093221,,True
2944,2024-12-11,2,6.029,False,2026-05-28 18:52:28.093221,,True
2945,2024-12-11,2,6.0354,False,2026-05-28 18:52:28.093221,,True
2946,2024-12-11,2,6.0314,False,2026-05-28 18:52:28.093221,,True
2947,2024-12-11,3,6.3414,False,2026-05-28 18:52:28.093221,,True
2948,2024-12-11,3,6.3401,False,2026-05-28 18:52:28.093221,,True
2949,2024-12-11,3,6.3311,False,2026-05-28 18:52:28.093221,,True
2950,2024-12-11,3,6.3305,False,2026-05-28 18:52:28.093221,,True
2951,2024-12-11,3,6.3263,False,2026-05-28 18:52:28.093221,,True
2952,2024-12-12,1,0.045513,False,2026-05-28 18:52:28.093221,,True
2953,2024-12-12,2,5.9402,False,2026-05-28 18:52:28.093221,,True
2954,2024-12-12,2,5.9933,False,2026-05-28 18:52:28.093221,,True
2955,2024-12-12,2,5.9443,False,2026-05-28 18:52:28.093221,,True
2956,2024-12-12,2,5.903,False,2026-05-28 18:52:28.093221,,True
2957,2024-12-12,2,5.9203,False,2026-05-28 18:52:28.093221,,True
2958,2024-12-12,3,6.2206,False,2026-05-28 18:52:28.093221,,True
2959,2024-12-12,3,6.2762,False,2026-05-28 18:52:28.093221,,True
2960,2024-12-12,3,6.2528,False,2026-05-28 18:52:28.093221,,True
2961,2024-12-12,3,6.1917,False,2026-05-28 18:52:28.093221,,True
2962,2024-12-12,3,6.2063,False,2026-05-28 18:52:28.093221,,True
2963,2024-12-13,1,0.045513,False,2026-05-28 18:52:28.093221,,True
2964,2024-12-13,2,6.0395,False,2026-05-28 18:52:28.093221,,True
2965,2024-12-13,2,6.0241,False,2026-05-28 18:52:28.093221,,True
2966,2024-12-13,2,6.0276,False,2026-05-28 18:52:28.093221,,True
2967,2024-12-13,2,6.0664,False,2026-05-28 18:52:28.093221,,True
2968,2024-12-13,2,6.0394,False,2026-05-28 18:52:28.093221,,True
2969,2024-12-13,3,6.3511,False,2026-05-28 18:52:28.093221,,True
2970,2024-12-13,3,6.3301,False,2026-05-28 18:52:28.093221,,True
2971,2024-12-13,3,6.3223,False,2026-05-28 18:52:28.093221,,True
2972,2024-12-13,3,6.3624,False,2026-05-28 18:52:28.093221,,True
2973,2024-12-13,3,6.3341,False,2026-05-28 18:52:28.093221,,True
2974,2024-12-14,1,0.045513,True,2026-05-28 18:52:28.093221,,True
2975,2024-12-14,2,6.0394,True,2026-05-28 18:52:28.093221,,True
2976,2024-12-14,3,6.3341,True,2026-05-28 18:52:28.093221,,True
2977,2024-12-15,1,0.045513,True,2026-05-28 18:52:28.093221,,True
2978,2024-12-15,2,6.0394,True,2026-05-28 18:52:28.093221,,True
2979,2024-12-15,3,6.3341,True,2026-05-28 18:52:28.093221,,True
2980,2024-12-16,1,0.045513,False,2026-05-28 18:52:28.093221,,True
2981,2024-12-16,2,6.0504,False,2026-05-28 18:52:28.093221,,True
2982,2024-12-16,2,6.0614,False,2026-05-28 18:52:28.093221,,True
2983,2024-12-16,2,6.0473,False,2026-05-28 18:52:28.093221,,True
2984,2024-12-16,2,6.0351,False,2026-05-28 18:52:28.093221,,True
2985,2024-12-16,2,6.0576,False,2026-05-28 18:52:28.093221,,True
2986,2024-12-16,3,6.3566,False,2026-05-28 18:52:28.093221,,True
2987,2024-12-16,3,6.3681,False,2026-05-28 18:52:28.093221,,True
2988,2024-12-16,3,6.3539,False,2026-05-28 18:52:28.093221,,True
2989,2024-12-16,3,6.3314,False,2026-05-28 18:52:28.093221,,True
2990,2024-12-16,3,6.3508,False,2026-05-28 18:52:28.093221,,True
2991,2024-12-17,1,0.045513,False,2026-05-28 18:52:28.093221,,True
2992,2024-12-17,2,6.1514,False,2026-05-28 18:52:28.093221,,True
2993,2024-12-17,2,6.1634,False,2026-05-28 18:52:28.093221,,True
2994,2024-12-17,2,6.1887,False,2026-05-28 18:52:28.093221,,True
2995,2024-12-17,2,6.1679,False,2026-05-28 18:52:28.093221,,True
2996,2024-12-17,2,6.1679,False,2026-05-28 18:52:28.093221,,True
2997,2024-12-17,3,6.459,False,2026-05-28 18:52:28.093221,,True
2998,2024-12-17,3,6.474,False,2026-05-28 18:52:28.093221,,True
2999,2024-12-17,3,6.5006,False,2026-05-28 18:52:28.093221,,True
3000,2024-12-17,3,6.4757,False,2026-05-28 18:52:28.093221,,True
3001,2024-12-17,3,6.4757,False,2026-05-28 18:52:28.093221,,True
3002,2024-12-18,1,0.045513,False,2026-05-28 18:52:28.093221,,True
3003,2024-12-18,2,6.1618,False,2026-05-28 18:52:28.093221,,True
3004,2024-12-18,2,6.1875,False,2026-05-28 18:52:28.093221,,True
3005,2024-12-18,2,6.1587,False,2026-05-28 18:52:28.093221,,True
3006,2024-12-18,2,6.1445,False,2026-05-28 18:52:28.093221,,True
3007,2024-12-18,2,6.1564,False,2026-05-28 18:52:28.093221,,True
3008,2024-12-18,3,6.4539,False,2026-05-28 18:52:28.093221,,True
3009,2024-12-18,3,6.4808,False,2026-05-28 18:52:28.093221,,True
3010,2024-12-18,3,6.4617,False,2026-05-28 18:52:28.093221,,True
3011,2024-12-18,3,6.4456,False,2026-05-28 18:52:28.093221,,True
3012,2024-12-18,3,6.4618,False,2026-05-28 18:52:28.093221,,True
3013,2024-12-19,1,0.045513,False,2026-05-28 18:52:28.093221,,True
3014,2024-12-19,2,6.2759,False,2026-05-28 18:52:28.093221,,True
3015,2024-12-19,2,6.173,False,2026-05-28 18:52:28.093221,,True
3016,2024-12-19,2,6.1499,False,2026-05-28 18:52:28.093221,,True
3017,2024-12-19,2,6.1351,False,2026-05-28 18:52:28.093221,,True
3018,2024-12-19,2,6.1835,False,2026-05-28 18:52:28.093221,,True
3019,2024-12-19,3,6.5225,False,2026-05-28 18:52:28.093221,,True
3020,2024-12-19,3,6.4187,False,2026-05-28 18:52:28.093221,,True
3021,2024-12-19,3,6.3934,False,2026-05-28 18:52:28.093221,,True
3022,2024-12-19,3,6.3676,False,2026-05-28 18:52:28.093221,,True
3023,2024-12-19,3,6.4179,False,2026-05-28 18:52:28.093221,,True
3024,2024-12-20,1,0.045513,False,2026-05-28 18:52:28.093221,,True
3025,2024-12-20,2,6.0578,False,2026-05-28 18:52:28.093221,,True
3026,2024-12-20,2,6.0805,False,2026-05-28 18:52:28.093221,,True
3027,2024-12-20,2,6.0817,False,2026-05-28 18:52:28.093221,,True
3028,2024-12-20,2,6.0774,False,2026-05-28 18:52:28.093221,,True
3029,2024-12-20,2,6.0894,False,2026-05-28 18:52:28.093221,,True
3030,2024-12-20,3,6.2934,False,2026-05-28 18:52:28.093221,,True
3031,2024-12-20,3,6.3195,False,2026-05-28 18:52:28.093221,,True
3032,2024-12-20,3,6.3225,False,2026-05-28 18:52:28.093221,,True
3033,2024-12-20,3,6.3181,False,2026-05-28 18:52:28.093221,,True
3034,2024-12-20,3,6.3372,False,2026-05-28 18:52:28.093221,,True
3035,2024-12-21,1,0.045513,True,2026-05-28 18:52:28.093221,,True
3036,2024-12-21,2,6.0894,True,2026-05-28 18:52:28.093221,,True
3037,2024-12-21,3,6.3372,True,2026-05-28 18:52:28.093221,,True
3038,2024-12-22,1,0.045513,True,2026-05-28 18:52:28.093221,,True
3039,2024-12-22,2,6.0894,True,2026-05-28 18:52:28.093221,,True
3040,2024-12-22,3,6.3372,True,2026-05-28 18:52:28.093221,,True
3041,2024-12-23,1,0.045513,False,2026-05-28 18:52:28.093221,,True
3042,2024-12-23,2,6.1606,False,2026-05-28 18:52:28.093221,,True
3043,2024-12-23,2,6.151,False,2026-05-28 18:52:28.093221,,True
3044,2024-12-23,2,6.1665,False,2026-05-28 18:52:28.093221,,True
3045,2024-12-23,2,6.1599,False,2026-05-28 18:52:28.093221,,True
3046,2024-12-23,2,6.1649,False,2026-05-28 18:52:28.093221,,True
3047,2024-12-23,3,6.4009,False,2026-05-28 18:52:28.093221,,True
3048,2024-12-23,3,6.394,False,2026-05-28 18:52:28.093221,,True
3049,2024-12-23,3,6.4125,False,2026-05-28 18:52:28.093221,,True
3050,2024-12-23,3,6.402,False,2026-05-28 18:52:28.093221,,True
3051,2024-12-23,3,6.4053,False,2026-05-28 18:52:28.093221,,True
3052,2024-12-24,1,0.045513,False,2026-05-28 18:52:28.093221,,True
3053,2024-12-24,2,6.1527,False,2026-05-28 18:52:28.093221,,True
3054,2024-12-24,2,6.1624,False,2026-05-28 18:52:28.093221,,True
3055,2024-12-24,2,6.143,False,2026-05-28 18:52:28.093221,,True
3056,2024-12-24,3,6.3994,False,2026-05-28 18:52:28.093221,,True
3057,2024-12-24,3,6.4095,False,2026-05-28 18:52:28.093221,,True
3058,2024-12-24,3,6.3826,False,2026-05-28 18:52:28.093221,,True
3059,2024-12-25,1,0.045513,True,2026-05-28 18:52:28.093221,,True
3060,2024-12-25,2,6.143,True,2026-05-28 18:52:28.093221,,True
3061,2024-12-25,3,6.3826,True,2026-05-28 18:52:28.093221,,True
3062,2024-12-26,1,0.045513,False,2026-05-28 18:52:28.093221,,True
3063,2024-12-26,2,6.1725,False,2026-05-28 18:52:28.093221,,True
3064,2024-12-26,2,6.17,False,2026-05-28 18:52:28.093221,,True
3065,2024-12-26,2,6.166,False,2026-05-28 18:52:28.093221,,True
3066,2024-12-26,2,6.1514,False,2026-05-28 18:52:28.093221,,True
3067,2024-12-26,2,6.165,False,2026-05-28 18:52:28.093221,,True
3068,2024-12-26,3,6.4188,False,2026-05-28 18:52:28.093221,,True
3069,2024-12-26,3,6.418,False,2026-05-28 18:52:28.093221,,True
3070,2024-12-26,3,6.4139,False,2026-05-28 18:52:28.093221,,True
3071,2024-12-26,3,6.4024,False,2026-05-28 18:52:28.093221,,True
3072,2024-12-26,3,6.4165,False,2026-05-28 18:52:28.093221,,True
3073,2024-12-27,1,0.045513,False,2026-05-28 18:52:28.093221,,True
3074,2024-12-27,2,6.1965,False,2026-05-28 18:52:28.093221,,True
3075,2024-12-27,2,6.1875,False,2026-05-28 18:52:28.093221,,True
3076,2024-12-27,2,6.2094,False,2026-05-28 18:52:28.093221,,True
3077,2024-12-27,2,6.2006,False,2026-05-28 18:52:28.093221,,True
3078,2024-12-27,2,6.1985,False,2026-05-28 18:52:28.093221,,True
3079,2024-12-27,3,6.4605,False,2026-05-28 18:52:28.093221,,True
3080,2024-12-27,3,6.4548,False,2026-05-28 18:52:28.093221,,True
3081,2024-12-27,3,6.4814,False,2026-05-28 18:52:28.093221,,True
3082,2024-12-27,3,6.4623,False,2026-05-28 18:52:28.093221,,True
3083,2024-12-27,3,6.4601,False,2026-05-28 18:52:28.093221,,True
3084,2024-12-28,1,0.045513,True,2026-05-28 18:52:28.093221,,True
3085,2024-12-28,2,6.1985,True,2026-05-28 18:52:28.093221,,True
3086,2024-12-28,3,6.4601,True,2026-05-28 18:52:28.093221,,True
3087,2024-12-29,1,0.045513,True,2026-05-28 18:52:28.093221,,True
3088,2024-12-29,2,6.1985,True,2026-05-28 18:52:28.093221,,True
3089,2024-12-29,3,6.4601,True,2026-05-28 18:52:28.093221,,True
3090,2024-12-30,1,0.045513,False,2026-05-28 18:52:28.093221,,True
3091,2024-12-30,2,6.1949,False,2026-05-28 18:52:28.093221,,True
3092,2024-12-30,2,6.1683,False,2026-05-28 18:52:28.093221,,True
3093,2024-12-30,2,6.175,False,2026-05-28 18:52:28.093221,,True
3094,2024-12-30,2,6.2287,False,2026-05-28 18:52:28.093221,,True
3095,2024-12-30,2,6.1917,False,2026-05-28 18:52:28.093221,,True
3096,2024-12-30,3,6.4724,False,2026-05-28 18:52:28.093221,,True
3097,2024-12-30,3,6.4076,False,2026-05-28 18:52:28.093221,,True
3098,2024-12-30,3,6.4251,False,2026-05-28 18:52:28.093221,,True
3099,2024-12-30,3,6.4654,False,2026-05-28 18:52:28.093221,,True
3100,2024-12-30,3,6.427,False,2026-05-28 18:52:28.093221,,True
3101,2024-12-31,1,0.045513,False,2026-05-28 18:52:28.093221,,True
3102,2024-12-31,2,6.1917,False,2026-05-28 18:52:28.093221,,True
3103,2024-12-31,2,6.1917,False,2026-05-28 18:52:28.093221,,True
3104,2024-12-31,3,6.4344,False,2026-05-28 18:52:28.093221,,True
3105,2024-12-31,3,6.4344,False,2026-05-28 18:52:28.093221,,True
3106,2025-01-01,1,0.045513,True,2026-05-28 18:52:28.093221,,True
3107,2025-01-02,1,0.045513,False,2026-05-28 18:52:28.093221,,True
3108,2025-01-03,1,0.045513,False,2026-05-28 18:52:28.093221,,True
3109,2025-01-04,1,0.045513,True,2026-05-28 18:52:28.093221,,True
3110,2025-01-05,1,0.045513,True,2026-05-28 18:52:28.093221,,True
3111,2025-01-06,1,0.045513,False,2026-05-28 18:52:28.093221,,True
3112,2025-01-07,1,0.045513,False,2026-05-28 18:52:28.093221,,True
3113,2025-01-08,1,0.045513,False,2026-05-28 18:52:28.093221,,True
3114,2025-01-09,1,0.045513,False,2026-05-28 18:52:28.093221,,True
3115,2025-01-10,1,0.045513,False,2026-05-28 18:52:28.093221,,True
3116,2025-01-11,1,0.045513,True,2026-05-28 18:52:28.093221,,True
